Level1,Level2,Level3,Level4,Level5,Address,GID_0,GID_0_NAME,GID_1,GID_1_NAME,NumberOfPollingStations,QuickReportsSubmitted,FormSubmitted,PSISubmitted,NumberOfQuestionsAnswered,NumberOfFlaggedAnswers,ObserversWithForms,ObserversWithQuickReports,ObserversWithPSI,TotalObservers
Republica Moldova,Ialoveni,satul Ulmu,,,str. Valea Botnei Sediul fostului Gimnaziu din satul Ulmu,MDA,Republica Moldova,MDA.22_1,Ialoveni,1,0,0,0,0,0,0,0,0,0
Republica Moldova,Ialoveni,satul Văratic,,,Primăria satului Văratic,MDA,Republica Moldova,MDA.22_1,Ialoveni,1,0,0,0,0,0,0,0,0,0
Republica Moldova,Ialoveni,satul Văsieni,,,Gimnaziul din satul Văsieni,MDA,Republica Moldova,MDA.22_1,Ialoveni,1,0,0,0,0,0,0,0,0,0
Republica Moldova,Ialoveni,satul Văsieni,,,"Liceul Teoretic ""Dimitrie Cantemir""",MDA,Republica Moldova,MDA.22_1,Ialoveni,1,0,0,0,0,0,0,0,0,0
Republica Moldova,Leova,Băiuș,,,s. Băiuș Sediul fostei școli primare,MDA,Republica Moldova,MDA.23_1,Leova,1,0,0,0,0,0,0,0,0,0
Republica Moldova,Leova,Beștemac,,,s.Beștemac Biblioteca publică Beștemac,MDA,Republica Moldova,MDA.23_1,Leova,1,0,0,0,0,0,0,0,0,0
Republica Moldova,Leova,Borogani,,,s. Borogani Casa de cultură,MDA,Republica Moldova,MDA.23_1,Leova,1,0,0,0,0,0,0,0,0,0
Republica Moldova,Leova,Borogani,,,s. Borogani Primăria satului Borogani,MDA,Republica Moldova,MDA.23_1,Leova,1,0,0,0,0,0,0,0,0,0
Republica Moldova,Leova,Cazangic,,,s. Cazangic Căminul Cultural,MDA,Republica Moldova,MDA.23_1,Leova,1,0,0,0,0,0,0,0,0,0
Republica Moldova,Leova,Ceadîr,,,"s. Ceadîr Gimnaziul, Sala Sportivă",MDA,Republica Moldova,MDA.23_1,Leova,1,0,0,0,0,0,0,0,0,0
Republica Moldova,Leova,Cîmpul Drept,,,s. Cîmpul Drept Biblioteca publică,MDA,Republica Moldova,MDA.23_1,Leova,1,0,0,0,0,0,0,0,0,0
Republica Moldova,Leova,Cîzlar,,,s. Cîzlar Centrul Cultural,MDA,Republica Moldova,MDA.23_1,Leova,1,0,0,0,0,0,0,0,0,0
Republica Moldova,Leova,Cneazevca,,,s. Cneazevca Casa de cultură,MDA,Republica Moldova,MDA.23_1,Leova,1,0,0,0,0,0,0,0,0,0
Republica Moldova,Leova,Cociulia Nouă,,,s. Cociulia Nouă în localul fostei școli primare,MDA,Republica Moldova,MDA.23_1,Leova,1,0,0,0,0,0,0,0,0,0
Republica Moldova,Leova,Colibabovca,,,s. Colibabovca Primăria satului Colibabovca,MDA,Republica Moldova,MDA.23_1,Leova,1,0,0,0,0,0,0,0,0,0
Republica Moldova,Leova,Covurlui,,,s. Covurlui Casa de cultură,MDA,Republica Moldova,MDA.23_1,Leova,1,0,0,0,0,0,0,0,0,0
Republica Moldova,Leova,Cupcui,,,s. Cupcui Casa de cultură,MDA,Republica Moldova,MDA.23_1,Leova,1,0,0,0,0,0,0,0,0,0
Republica Moldova,Leova,Cuporani,,,s. Cuporani Punctul medical,MDA,Republica Moldova,MDA.23_1,Leova,1,0,0,0,0,0,0,0,0,0
Republica Moldova,Leova,Filipeni,,,s. Filipeni Casa de cultură,MDA,Republica Moldova,MDA.23_1,Leova,1,0,0,0,0,0,0,0,0,0
Republica Moldova,Leova,Frumușica,,,s. Frumușica Căminul Cultural,MDA,Republica Moldova,MDA.23_1,Leova,1,0,0,0,0,0,0,0,0,0
Republica Moldova,Leova,Hănăsenii Noi,,,s. Hănăsenii Noi Căminul Cultural,MDA,Republica Moldova,MDA.23_1,Leova,1,0,0,0,0,0,0,0,0,0
Republica Moldova,Leova,Hîrtop,,,s. Hîrtop în localul casei cet.Cernenchi Ilie,MDA,Republica Moldova,MDA.23_1,Leova,1,0,0,0,0,0,0,0,0,0
Republica Moldova,Leova,Iargara,,,or. Iargara Căminul Cultural str.31 august nr.108,MDA,Republica Moldova,MDA.23_1,Leova,1,0,0,0,0,0,0,0,0,0
Republica Moldova,Leova,Iargara,,,"or. Iargara Întreprinderea Silvică de stat, str.Ștefan Vodă nr.180",MDA,Republica Moldova,MDA.23_1,Leova,1,0,0,0,0,0,0,0,0,0
Republica Moldova,Leova,Iargara,,,"or. Iargara Liceul Teoretic ""Lucian Blaga"", str. Școlii nr.1",MDA,Republica Moldova,MDA.23_1,Leova,1,0,0,0,0,0,0,0,0,0
Republica Moldova,Leova,Leova,,,"or. Leova Biblioteca raională ""Valeriu Matei"" str. Ștefan cel Mare nr.55",MDA,Republica Moldova,MDA.23_1,Leova,1,0,0,0,0,0,0,0,0,0
Republica Moldova,Leova,Leova,,,or. Leova Casa de cultură str. Independenței nr.1,MDA,Republica Moldova,MDA.23_1,Leova,1,0,0,0,0,0,0,0,0,0
Republica Moldova,Leova,Leova,,,"or. Leova Grădinița de copii ""Albinuța"" str. A. Marinescu nr.1",MDA,Republica Moldova,MDA.23_1,Leova,1,0,0,0,0,0,0,0,0,0
Republica Moldova,Leova,Leova,,,"or. Leova Grădinița ""Romanița"" str. Ștefan cel Mare nr.44",MDA,Republica Moldova,MDA.23_1,Leova,1,0,0,0,0,0,0,0,0,0
Republica Moldova,Leova,Leova,,,"or. Leova Liceul Teoretic ""Mihai Eminescu"" str. Ștefan cel Mare nr.65",MDA,Republica Moldova,MDA.23_1,Leova,1,0,0,0,0,0,0,0,0,0
Republica Moldova,Leova,Leova,,,or. Leova Școala de Arte Leova str. Ștefan cel Mare nr.90,MDA,Republica Moldova,MDA.23_1,Leova,1,0,0,0,0,0,0,0,0,0
Republica Moldova,Leova,Leova,,,or. Leova Școala Profesională str.Independenței 60,MDA,Republica Moldova,MDA.23_1,Leova,1,0,0,0,0,0,0,0,0,0
Republica Moldova,Leova,Orac,,,s. Orac Casa de cultură,MDA,Republica Moldova,MDA.23_1,Leova,1,0,0,0,0,0,0,0,0,0
Republica Moldova,Leova,Romanovca,,,s. Romanovca Căminul de cultură,MDA,Republica Moldova,MDA.23_1,Leova,1,0,0,0,0,0,0,0,0,0
Republica Moldova,Leova,Sărata Nouă,,,"s. Sărata Nouă Gimnaziul ""Sărata Nouă""",MDA,Republica Moldova,MDA.23_1,Leova,1,0,0,0,0,0,0,0,0,0
Republica Moldova,Leova,Sărata Răzeși,,,s. Sărata Răzeși Casa de cultură,MDA,Republica Moldova,MDA.23_1,Leova,1,0,0,0,0,0,0,0,0,0
Republica Moldova,Leova,Sărăteni,,,s. Sărăteni Gimnaziul Sărăteni,MDA,Republica Moldova,MDA.23_1,Leova,1,0,0,0,0,0,0,0,0,0
Republica Moldova,Leova,Sărățica Nouă,,,s. Sărățica Nouă Casa de cultură,MDA,Republica Moldova,MDA.23_1,Leova,1,0,0,0,0,0,0,0,0,0
Republica Moldova,Leova,Sărățica Veche,,,s. Sărățica Veche Grădinița de copii,MDA,Republica Moldova,MDA.23_1,Leova,1,0,0,0,0,0,0,0,0,0
Republica Moldova,Leova,Seliște,,,s. Seliște Centrul pentru Tineret,MDA,Republica Moldova,MDA.23_1,Leova,1,0,0,0,0,0,0,0,0,0
Republica Moldova,Leova,Sîrma,,,s. Sîrma Gimnaziul Sîrma,MDA,Republica Moldova,MDA.23_1,Leova,1,0,0,0,0,0,0,0,0,0
Republica Moldova,Leova,Tigheci,,,s. Tigheci Căminul cultural,MDA,Republica Moldova,MDA.23_1,Leova,1,0,0,0,0,0,0,0,0,0
Republica Moldova,Leova,Tochile Răducani,,,"s. Tochile Răducani, Căminul de cultură",MDA,Republica Moldova,MDA.23_1,Leova,1,0,0,0,0,0,0,0,0,0
Republica Moldova,Leova,Tomai,,,s. Tomai Casa de cultură,MDA,Republica Moldova,MDA.23_1,Leova,1,0,0,0,0,0,0,0,0,0
Republica Moldova,Leova,Tomaiul Nou,,,s. Tomaiul Nou Căminul cultural,MDA,Republica Moldova,MDA.23_1,Leova,1,0,0,0,0,0,0,0,0,0
Republica Moldova,Leova,Troian,,,s. Troian Grădinița de copii,MDA,Republica Moldova,MDA.23_1,Leova,1,0,0,0,0,0,0,0,0,0
Republica Moldova,Leova,Troița,,,s. Troița Biblioteca publică,MDA,Republica Moldova,MDA.23_1,Leova,1,0,0,0,0,0,0,0,0,0
Republica Moldova,Leova,Victoria,,,s. Victoria Grădinița de copii,MDA,Republica Moldova,MDA.23_1,Leova,1,0,0,0,0,0,0,0,0,0
Republica Moldova,Leova,Vozneseni,,,s.Vozneseni Gimnaziul,MDA,Republica Moldova,MDA.23_1,Leova,1,0,0,0,0,0,0,0,0,0
Republica Moldova,Nisporeni,Băcșeni,,,Casa de cultură Băcșeni,MDA,Republica Moldova,MDA.24_1,Nisporeni,1,0,0,0,0,0,0,0,0,0
Republica Moldova,Nisporeni,Bălănești,,,Sediul primăriei Bălănești,MDA,Republica Moldova,MDA.24_1,Nisporeni,1,0,0,0,0,0,0,0,0,0
Republica Moldova,Nisporeni,Bălăurești,,,Casa de cultură Bălăurești,MDA,Republica Moldova,MDA.24_1,Nisporeni,1,0,0,0,0,0,0,0,0,0
Republica Moldova,Nisporeni,Bărboieni,,,Centrul de cultură Bărboieni,MDA,Republica Moldova,MDA.24_1,Nisporeni,1,0,0,0,0,0,0,0,0,0
Republica Moldova,Nisporeni,Boldurești,,,Casa de cultură Boldurești,MDA,Republica Moldova,MDA.24_1,Nisporeni,1,0,0,0,0,0,0,0,0,0
Republica Moldova,Nisporeni,Boldurești,,,Primaria c.Boldurești,MDA,Republica Moldova,MDA.24_1,Nisporeni,1,0,0,0,0,0,0,0,0,0
Republica Moldova,Nisporeni,Bolțun,,,Casa de cultură Bolțun,MDA,Republica Moldova,MDA.24_1,Nisporeni,1,0,0,0,0,0,0,0,0,0
Republica Moldova,Nisporeni,Brătuleni,,,Casa de cultură Brătuleni,MDA,Republica Moldova,MDA.24_1,Nisporeni,1,0,0,0,0,0,0,0,0,0
Republica Moldova,Nisporeni,Bursuc,,,Sediul primăriei Bursuc,MDA,Republica Moldova,MDA.24_1,Nisporeni,1,0,0,0,0,0,0,0,0,0
Republica Moldova,Nisporeni,Călimănești,,,Căminul cultural Călimănești,MDA,Republica Moldova,MDA.24_1,Nisporeni,1,0,0,0,0,0,0,0,0,0
Republica Moldova,Nisporeni,Ciorești,,,Casa de Cultură Ciorești,MDA,Republica Moldova,MDA.24_1,Nisporeni,1,0,0,0,0,0,0,0,0,0
Republica Moldova,Nisporeni,Ciorești,,,"IP Gimnaziul ""Valeriu Dumbravă""",MDA,Republica Moldova,MDA.24_1,Nisporeni,1,0,0,0,0,0,0,0,0,0
Republica Moldova,Nisporeni,Cîrnești,,,Gradinița de copii Cîrnești,MDA,Republica Moldova,MDA.24_1,Nisporeni,1,0,0,0,0,0,0,0,0,0
Republica Moldova,Nisporeni,Ciutești,,,Casa de cultură Ciutești,MDA,Republica Moldova,MDA.24_1,Nisporeni,1,0,0,0,0,0,0,0,0,0
Republica Moldova,Nisporeni,Cristești,,,IP Gimnaziul Cristești,MDA,Republica Moldova,MDA.24_1,Nisporeni,1,0,0,0,0,0,0,0,0,0
Republica Moldova,Nisporeni,Drojdieni,,,Căminul Cultural s.Drojdieni,MDA,Republica Moldova,MDA.24_1,Nisporeni,1,0,0,0,0,0,0,0,0,0
Republica Moldova,Nisporeni,Găureni,,,Școala primară-grădinița Găureni,MDA,Republica Moldova,MDA.24_1,Nisporeni,1,0,0,0,0,0,0,0,0,0
Republica Moldova,Nisporeni,Grozești,,,Casa de cultură Grozești,MDA,Republica Moldova,MDA.24_1,Nisporeni,1,0,0,0,0,0,0,0,0,0
Republica Moldova,Nisporeni,Heleșteni,,,Magazin de construcții Î.I Cheșcu Andrei,MDA,Republica Moldova,MDA.24_1,Nisporeni,1,0,0,0,0,0,0,0,0,0
Republica Moldova,Nisporeni,Isăicani,,,Casa de cultură Isăicani,MDA,Republica Moldova,MDA.24_1,Nisporeni,1,0,0,0,0,0,0,0,0,0
Republica Moldova,Nisporeni,Iurceni,,,Casa de cultură Iurceni,MDA,Republica Moldova,MDA.24_1,Nisporeni,1,0,0,0,0,0,0,0,0,0
Republica Moldova,Nisporeni,Mărinici,,,Incinta primăriei c.Mărinici,MDA,Republica Moldova,MDA.24_1,Nisporeni,1,0,0,0,0,0,0,0,0,0
Republica Moldova,Nisporeni,Milești,,,Casa de cultură Milești,MDA,Republica Moldova,MDA.24_1,Nisporeni,1,0,0,0,0,0,0,0,0,0
Republica Moldova,Nisporeni,Nisporeni,,,Construcție provizorie(școala primară nr.4) str.Viilor f/n,MDA,Republica Moldova,MDA.24_1,Nisporeni,1,0,0,0,0,0,0,0,0,0
Republica Moldova,Nisporeni,Nisporeni,,,"Gimnaziul ""Mihai Eminescu""str. Al. cel Bun nr.69",MDA,Republica Moldova,MDA.24_1,Nisporeni,1,0,0,0,0,0,0,0,0,0
Republica Moldova,Nisporeni,Nisporeni,,,"Grădinița nr.3,str.Ioan Vodă nr.7(Biblioteca pentru copii)",MDA,Republica Moldova,MDA.24_1,Nisporeni,1,0,0,0,0,0,0,0,0,0
Republica Moldova,Nisporeni,Nisporeni,,,"Î.S""Nis-Silva""str.Toma Ciorbă,nr.5",MDA,Republica Moldova,MDA.24_1,Nisporeni,1,0,0,0,0,0,0,0,0,0
Republica Moldova,Nisporeni,Nisporeni,,,"Liceul Teoretic ""Ștefan cel Mare""str,Varlam nr.3",MDA,Republica Moldova,MDA.24_1,Nisporeni,1,0,0,0,0,0,0,0,0,0
Republica Moldova,Nisporeni,Nisporeni,,,"L.T ""Mircea Eliade"" str.Marii Adunării Naționale nr.1",MDA,Republica Moldova,MDA.24_1,Nisporeni,1,0,0,0,0,0,0,0,0,0
Republica Moldova,Nisporeni,Păruceni,,,Școala-Grădiniță Păruceni,MDA,Republica Moldova,MDA.24_1,Nisporeni,1,0,0,0,0,0,0,0,0,0
Republica Moldova,Nisporeni,Seliște,,,"Grădinița de copii ""Greierașul""",MDA,Republica Moldova,MDA.24_1,Nisporeni,1,0,0,0,0,0,0,0,0,0
Republica Moldova,Nisporeni,Seliște,,,Sediul primărie Seliște,MDA,Republica Moldova,MDA.24_1,Nisporeni,1,0,0,0,0,0,0,0,0,0
Republica Moldova,Nisporeni,Șendreni,,,Căminul Cultural Șendreni,MDA,Republica Moldova,MDA.24_1,Nisporeni,1,0,0,0,0,0,0,0,0,0
Republica Moldova,Nisporeni,Șendreni,,,"Gimnaziul Șendreni,str. Boteanu 7",MDA,Republica Moldova,MDA.24_1,Nisporeni,1,0,0,0,0,0,0,0,0,0
Republica Moldova,Nisporeni,Șișcani,,,Casa de cultură Șișcani,MDA,Republica Moldova,MDA.24_1,Nisporeni,1,0,0,0,0,0,0,0,0,0
Republica Moldova,Nisporeni,Soltănești,,,Casa de cultură Soltănești,MDA,Republica Moldova,MDA.24_1,Nisporeni,1,0,0,0,0,0,0,0,0,0
Republica Moldova,Nisporeni,Valea-Nîrnovei,,,Fosta grădiniță de copii,MDA,Republica Moldova,MDA.24_1,Nisporeni,1,0,0,0,0,0,0,0,0,0
Republica Moldova,Nisporeni,Valea-Trestieni,,,Casa de cultură Valea-Trestieni,MDA,Republica Moldova,MDA.24_1,Nisporeni,1,0,0,0,0,0,0,0,0,0
Republica Moldova,Nisporeni,Vărzărești,,,Casa de cultură Vărzărești str.Ovidiu Creangă,MDA,Republica Moldova,MDA.24_1,Nisporeni,1,0,0,0,0,0,0,0,0,0
Republica Moldova,Nisporeni,Vărzărești,,,"Fostul gimnaziu Vărzărești, str. Sfinții Voevozi",MDA,Republica Moldova,MDA.24_1,Nisporeni,1,0,0,0,0,0,0,0,0,0
Republica Moldova,Nisporeni,Vînători,,,Casa de cultură Vînători,MDA,Republica Moldova,MDA.24_1,Nisporeni,1,0,0,0,0,0,0,0,0,0
Republica Moldova,Nisporeni,Vulcănești,,,IP Gimnaziul Vulcănești,MDA,Republica Moldova,MDA.24_1,Nisporeni,1,0,0,0,0,0,0,0,0,0
Republica Moldova,Nisporeni,Zberoaia,,,Casa de cultură Zberoaia,MDA,Republica Moldova,MDA.24_1,Nisporeni,1,0,0,0,0,0,0,0,0,0
Republica Moldova,Ocnița,com. Bîrlădeni,,,Primăria comunei Bîrlădeni,MDA,Republica Moldova,MDA.25_1,Ocnița,1,0,0,0,0,0,0,0,0,0
Republica Moldova,Ocnița,com. Calarașovca,,,Gimnaziu-grădiniță s.Calarașovca,MDA,Republica Moldova,MDA.25_1,Ocnița,1,0,0,0,0,0,0,0,0,0
Republica Moldova,Ocnița,com. Corestăuți,,,Casa de Cultură,MDA,Republica Moldova,MDA.25_1,Ocnița,1,0,0,0,0,0,0,0,0,0
Republica Moldova,Ocnița,com. Dîngeni,,,"Gimnaziul ""V. Tonu """,MDA,Republica Moldova,MDA.25_1,Ocnița,1,0,0,0,0,0,0,0,0,0
Republica Moldova,Ocnița,com. Grinăuți-Moldova,,,Centrul cultural,MDA,Republica Moldova,MDA.25_1,Ocnița,1,0,0,0,0,0,0,0,0,0
Republica Moldova,Ocnița,com. Lencăuți,,,Căminul cultural Lencăuți,MDA,Republica Moldova,MDA.25_1,Ocnița,1,0,0,0,0,0,0,0,0,0
Republica Moldova,Ocnița,com. Lipnic,,,Primăria comunei Lipnic,MDA,Republica Moldova,MDA.25_1,Ocnița,1,0,0,0,0,0,0,0,0,0
Republica Moldova,Ocnița,com. Ocnița,,,Centrul cultural din s. Ocnița,MDA,Republica Moldova,MDA.25_1,Ocnița,1,0,0,0,0,0,0,0,0,0
Republica Moldova,Ocnița,com. Vălcineț,,,Centrul de cultură Vălcineț,MDA,Republica Moldova,MDA.25_1,Ocnița,1,0,0,0,0,0,0,0,0,0
Republica Moldova,Ocnița,or. Frunză,,,Primăria or. Frunze,MDA,Republica Moldova,MDA.25_1,Ocnița,1,0,0,0,0,0,0,0,0,0
Republica Moldova,Ocnița,or. Ocnița,,,"Incinta Liceului ""Gheorghe Biruitorul"", str. 50 ani ai Biruinţei, 21",MDA,Republica Moldova,MDA.25_1,Ocnița,1,0,0,0,0,0,0,0,0,0
Republica Moldova,Ocnița,or. Ocnița,,,"Incinta primăriei or. Ocniţa, str.Mihai Viteazul nr.1",MDA,Republica Moldova,MDA.25_1,Ocnița,1,0,0,0,0,0,0,0,0,0
Republica Moldova,Ocnița,or. Ocnița,,,"Incinta Școlii de Arte, str.Independenţei49",MDA,Republica Moldova,MDA.25_1,Ocnița,1,0,0,0,0,0,0,0,0,0
Republica Moldova,Ocnița,or. Ocnița,,,"Secţia de Întreţinere a Căilor Ferate, str. Libertăţii, 2a",MDA,Republica Moldova,MDA.25_1,Ocnița,1,0,0,0,0,0,0,0,0,0
Republica Moldova,Ocnița,or. Otaci,,,"Edificiul Bibliotecii publice Otaci, str.Libertății 33",MDA,Republica Moldova,MDA.25_1,Ocnița,1,0,0,0,0,0,0,0,0,0
Republica Moldova,Ocnița,or. Otaci,,,"Edificiul grădiniţei de copii nr.1, str. I.Creangă 2",MDA,Republica Moldova,MDA.25_1,Ocnița,1,0,0,0,0,0,0,0,0,0
Republica Moldova,Ocnița,or. Otaci,,,"Edificiul Grădiniței, de copii nr. 2 str. Pavel Korceaghin 12",MDA,Republica Moldova,MDA.25_1,Ocnița,1,0,0,0,0,0,0,0,0,0
Republica Moldova,Ocnița,s. Berezovca,,,Casa de Cultură a s. Berezovca,MDA,Republica Moldova,MDA.25_1,Ocnița,1,0,0,0,0,0,0,0,0,0
Republica Moldova,Ocnița,s. Bîrnova,,,Casa de cultură Bîrnova,MDA,Republica Moldova,MDA.25_1,Ocnița,1,0,0,0,0,0,0,0,0,0
Republica Moldova,Ocnița,s. Clocușna,,,Casa de Cultură,MDA,Republica Moldova,MDA.25_1,Ocnița,1,0,0,0,0,0,0,0,0,0
Republica Moldova,Ocnița,s. Codreni,,,Centrul de cultură Codreni,MDA,Republica Moldova,MDA.25_1,Ocnița,1,0,0,0,0,0,0,0,0,0
Republica Moldova,Ocnița,s. Gîrbova,,,Casa de Cultură,MDA,Republica Moldova,MDA.25_1,Ocnița,1,0,0,0,0,0,0,0,0,0
Republica Moldova,Ocnița,s. Grinăuți-Raia,,,Centrul cultural,MDA,Republica Moldova,MDA.25_1,Ocnița,1,0,0,0,0,0,0,0,0,0
Republica Moldova,Ocnița,s. Hădărăuți,,,Centrul de cultură,MDA,Republica Moldova,MDA.25_1,Ocnița,1,0,0,0,0,0,0,0,0,0
Republica Moldova,Ocnița,s. Maiovca,,,Clădirea casei de cultură s. Maiovca,MDA,Republica Moldova,MDA.25_1,Ocnița,1,0,0,0,0,0,0,0,0,0
Republica Moldova,Ocnița,s. Mereșeuca,,,Căminul de cultură,MDA,Republica Moldova,MDA.25_1,Ocnița,1,0,0,0,0,0,0,0,0,0
Republica Moldova,Ocnița,s. Mihălășeni,,,Căminul cultural,MDA,Republica Moldova,MDA.25_1,Ocnița,1,0,0,0,0,0,0,0,0,0
Republica Moldova,Ocnița,s. Naslavcea,,,Primaria. sala de ședință,MDA,Republica Moldova,MDA.25_1,Ocnița,1,0,0,0,0,0,0,0,0,0
Republica Moldova,Ocnița,s. Paladea,,,Centrul cultural din s. Paladea,MDA,Republica Moldova,MDA.25_1,Ocnița,1,0,0,0,0,0,0,0,0,0
Republica Moldova,Ocnița,s. Paustova,,,Centrul cultural Paustova,MDA,Republica Moldova,MDA.25_1,Ocnița,1,0,0,0,0,0,0,0,0,0
Republica Moldova,Ocnița,s. Rediul-Mare,,,Centrul cultural,MDA,Republica Moldova,MDA.25_1,Ocnița,1,0,0,0,0,0,0,0,0,0
Republica Moldova,Ocnița,s. Rujnița,,,Centrul cultural din s.Rujnița,MDA,Republica Moldova,MDA.25_1,Ocnița,1,0,0,0,0,0,0,0,0,0
Republica Moldova,Ocnița,s. Sauca,,,Centrul cultural,MDA,Republica Moldova,MDA.25_1,Ocnița,1,0,0,0,0,0,0,0,0,0
Republica Moldova,Ocnița,s. Unguri,,,Casa de cultură,MDA,Republica Moldova,MDA.25_1,Ocnița,1,0,0,0,0,0,0,0,0,0
Republica Moldova,Ocnița,s. Verejeni,,,Căminul cultural Verejeni,MDA,Republica Moldova,MDA.25_1,Ocnița,1,0,0,0,0,0,0,0,0,0
Republica Moldova,Orhei,Berezlogi,,,Casa de Cultură Berezlogi,MDA,Republica Moldova,MDA.26_1,Orhei,1,0,0,0,0,0,0,0,0,0
Republica Moldova,Orhei,Biești,,,Primăria Biești,MDA,Republica Moldova,MDA.26_1,Orhei,1,0,0,0,0,0,0,0,0,0
Republica Moldova,Orhei,Bolohan,,,"Primăria Bolohan, str. 14 Octombrie nr. 9",MDA,Republica Moldova,MDA.26_1,Orhei,1,0,0,0,0,0,0,0,0,0
Republica Moldova,Orhei,Brănești,,,Biblioteca Publică sătească Brănești,MDA,Republica Moldova,MDA.26_1,Orhei,1,0,0,0,0,0,0,0,0,0
Republica Moldova,Orhei,Brăviceni,,,Casa de Cultură Brăviceni,MDA,Republica Moldova,MDA.26_1,Orhei,1,0,0,0,0,0,0,0,0,0
Republica Moldova,Orhei,Breanova,,,Clubul din satul Breanova,MDA,Republica Moldova,MDA.26_1,Orhei,1,0,0,0,0,0,0,0,0,0
Republica Moldova,Orhei,Budăi,,,Clădirea fostei școli din satul Budăi,MDA,Republica Moldova,MDA.26_1,Orhei,1,0,0,0,0,0,0,0,0,0
Republica Moldova,Orhei,Bulăiești,,,Casa de Cultură Bulăiești,MDA,Republica Moldova,MDA.26_1,Orhei,1,0,0,0,0,0,0,0,0,0
Republica Moldova,Orhei,Butuceni,,,"Gimnaziul Butuceni, s. Butuceni, rn. Orhei",MDA,Republica Moldova,MDA.26_1,Orhei,1,0,0,0,0,0,0,0,0,0
Republica Moldova,Orhei,Camencea,,,Gimnaziul Camencea,MDA,Republica Moldova,MDA.26_1,Orhei,1,0,0,0,0,0,0,0,0,0
Republica Moldova,Orhei,Chiperceni,,,"Primăria Chiperceni, sala de ședințe",MDA,Republica Moldova,MDA.26_1,Orhei,1,0,0,0,0,0,0,0,0,0
Republica Moldova,Orhei,Cihoreni,,,Construcție în satul Cihoreni 35 m.p.,MDA,Republica Moldova,MDA.26_1,Orhei,1,0,0,0,0,0,0,0,0,0
Republica Moldova,Orhei,Ciocîlteni,,,"Gimnaziul ""Dm. Cantemir""",MDA,Republica Moldova,MDA.26_1,Orhei,1,0,0,0,0,0,0,0,0,0
Republica Moldova,Orhei,Cișmea,,,Gimnaziul Cișmea,MDA,Republica Moldova,MDA.26_1,Orhei,1,0,0,0,0,0,0,0,0,0
Republica Moldova,Orhei,Clișova,,,Căminul cultural Clișova,MDA,Republica Moldova,MDA.26_1,Orhei,1,0,0,0,0,0,0,0,0,0
Republica Moldova,Orhei,Crihana,,,Sala festivă grădinița Crihana,MDA,Republica Moldova,MDA.26_1,Orhei,1,0,0,0,0,0,0,0,0,0
Republica Moldova,Orhei,Cucuruzeni,,,Casa de Cultură Cucuruzeni,MDA,Republica Moldova,MDA.26_1,Orhei,1,0,0,0,0,0,0,0,0,0
Republica Moldova,Orhei,Cucuruzeni de Sus,,,Casa de Cultură Cucuruzeni de Sus,MDA,Republica Moldova,MDA.26_1,Orhei,1,0,0,0,0,0,0,0,0,0
Republica Moldova,Orhei,Curchi,,,Oficiul poștal Curchi,MDA,Republica Moldova,MDA.26_1,Orhei,1,0,0,0,0,0,0,0,0,0
Republica Moldova,Orhei,Dișcova,,,Căminul cultural Dișcova,MDA,Republica Moldova,MDA.26_1,Orhei,1,0,0,0,0,0,0,0,0,0
Republica Moldova,Orhei,Donici,,,Sediul primăriei Donici,MDA,Republica Moldova,MDA.26_1,Orhei,1,0,0,0,0,0,0,0,0,0
Republica Moldova,Orhei,Feodoreuca,,,"Grădinița Feodoreuca, s. Clișova Nouă, com. Clișova",MDA,Republica Moldova,MDA.26_1,Orhei,1,0,0,0,0,0,0,0,0,0
Republica Moldova,Orhei,Furceni,,,Casa de Cultură Furceni,MDA,Republica Moldova,MDA.26_1,Orhei,1,0,0,0,0,0,0,0,0,0
Republica Moldova,Orhei,Ghetlova,,,Centru cultural Ghetlova,MDA,Republica Moldova,MDA.26_1,Orhei,1,0,0,0,0,0,0,0,0,0
Republica Moldova,Orhei,Hîjdieni,,,Clubul din s. Hîjdieni,MDA,Republica Moldova,MDA.26_1,Orhei,1,0,0,0,0,0,0,0,0,0
Republica Moldova,Orhei,Hulboaca,,,Centru cultural Hulboaca,MDA,Republica Moldova,MDA.26_1,Orhei,1,0,0,0,0,0,0,0,0,0
Republica Moldova,Orhei,Isacova,,,Căminul cultural Isacova,MDA,Republica Moldova,MDA.26_1,Orhei,1,0,0,0,0,0,0,0,0,0
Republica Moldova,Orhei,Ivancea,,,Gimnaziul Ivancea,MDA,Republica Moldova,MDA.26_1,Orhei,1,0,0,0,0,0,0,0,0,0
Republica Moldova,Orhei,Izvoare,,,Căminul de Cultură Izvoare,MDA,Republica Moldova,MDA.26_1,Orhei,1,0,0,0,0,0,0,0,0,0
Republica Moldova,Orhei,Jora de Jos,,,Gimnaziul Jora de Jos,MDA,Republica Moldova,MDA.26_1,Orhei,1,0,0,0,0,0,0,0,0,0
Republica Moldova,Orhei,Jora de Mijloc,,,Primăria Jora de Mijloc,MDA,Republica Moldova,MDA.26_1,Orhei,1,0,0,0,0,0,0,0,0,0
Republica Moldova,Orhei,Jora de Sus,,,Casa de Cultură Jora de Sus,MDA,Republica Moldova,MDA.26_1,Orhei,1,0,0,0,0,0,0,0,0,0
Republica Moldova,Orhei,Lopatna,,,Căminul cultural Lopatna,MDA,Republica Moldova,MDA.26_1,Orhei,1,0,0,0,0,0,0,0,0,0
